Gene	hep_dn	pberghei_dn	povale_dn	PBANKA_transcript	PocGH01_transcript
HEP_00327100	0.16369	0.09801	0.07486	PBANKA_1441900.1	PocGH01_14052800.1
HEP_00135700	0.16363	0.16392	0.09081	PBANKA_1241200.1	PocGH01_10015200.1
HEP_00042900	0.1636	0.17597	0.1377	PBANKA_0717400.1	PocGH01_05027500.1
HEP_00200950	0.16345	0.16747	0.15669	PBANKA_0936800.1	PocGH01_09017100.1
HEP_00064900	0.16344	0.11674	0.0923	PBANKA_1441200.1	PocGH01_14052100.1
HEP_00362400	0.16336	0.07665	0.00477	PBANKA_1306000.1	PocGH01_12072700.1
HEP_00118000	0.16318	0.12203	0.14708	PBANKA_1458300.1	PocGH01_14069700.1
HEP_00026000	0.16304	0.08881	0.1403	PBANKA_0806600.1	PocGH01_08029900.1
HEP_00282000	0.16303	0.13111	0.16257	PBANKA_1109200.1	PocGH01_10031900.1
HEP_00233400	0.16283	0.15482	0.10538	PBANKA_0915800.1	PocGH01_09039000.1
HEP_00010800	0.1628	0.13084	0.09433	PBANKA_1342800.1	PocGH01_12034800.1
HEP_00197400	0.16247	0.08951	0.0607	PBANKA_0208300.1	PocGH01_02017100.1
HEP_00069500	0.16245	0.19222	0.17598	PBANKA_0608700.1	PocGH01_13020300.1
HEP_00484100	0.16244	0.16191	0.18872	PBANKA_1019100.1	PocGH01_13034600.1
HEP_00068500	0.16242	0.14452	0.12096	PBANKA_1215700.1	PocGH01_08025700.1
HEP_00241000	0.16241	0.11371	0.08835	PBANKA_1222500.1	PocGH01_01019900.1
HEP_00326900	0.16211	0.21821	0.09732	PBANKA_0604000.1	PocGH01_13015200.1
HEP_00294900	0.16196	0.15023	0.0834	PBANKA_0905100.1	PocGH01_09050000.1
HEP_00174100	0.16194	0.18922	0.16294	PBANKA_1114000.1	PocGH01_10027200.1
HEP_00376100	0.16192	0.18537	0.07802	PBANKA_1013000.1	PocGH01_13028400.1
HEP_00328600	0.16177	0.20448	0.12881	PBANKA_1345200.1	PocGH01_12032700.1
HEP_00214500	0.16169	0.20857	0.20629	PBANKA_1430000.1	PocGH01_14040300.1
HEP_00210400	0.16147	0.16792	0.13707	PBANKA_0830450.1	PocGH01_07037200.1
HEP_00311700	0.16147	0.12144	0.12537	PBANKA_1431700.1	PocGH01_14042100.1
HEP_00350700	0.16143	0.20165	0.11672	PBANKA_0515100.1	PocGH01_06024200.1
HEP_00277600	0.16137	0.09101	0.12139	PBANKA_1344000.1	PocGH01_12033500.1
HEP_00150100	0.16129	0.12627	0.12123	PBANKA_1426700.1	PocGH01_14036800.1
HEP_00066900	0.16125	0.18711	0.06802	PBANKA_1128300.1	PocGH01_11027800.1
HEP_00366500	0.16124	0.17965	0.19797	PBANKA_0621200.1	PocGH01_03027200.1
HEP_00013400	0.16122	0.14208	0.12808	PBANKA_1335400.1	PocGH01_12042600.1
HEP_00075300	0.16119	0.11627	0.11461	PBANKA_1314500.1	PocGH01_12064100.1
HEP_00252200	0.16116	0.13201	0.12264	PBANKA_1337500.1	PocGH01_12040400.1
HEP_00195600	0.16114	0.14384	0.17144	PBANKA_1462800.1	PocGH01_14074400.1
HEP_00340100	0.16111	0.15126	0.08522	PBANKA_1207600.1	PocGH01_08017500.1
HEP_00450400	0.16108	0.11795	0.11317	PBANKA_0930900.1	PocGH01_09023300.1
HEP_00332700	0.16096	0.10872	0.07604	PBANKA_0829200.1	PocGH01_07035900.1
HEP_00381600	0.16094	0.08355	0.05783	PBANKA_1429300.1	PocGH01_14039600.1
HEP_00473100	0.16087	0.09496	0.06827	PBANKA_1117400.1	PocGH01_11039100.1
HEP_00172600	0.16086	0.1111	0.13255	PBANKA_0511000.1	PocGH01_06019900.1
HEP_00019400	0.16085	0.09454	0.05125	PBANKA_0926200.1	PocGH01_09028300.1
HEP_00254300	0.16076	0.1504	0.15764	PBANKA_1356600.1	PocGH01_12019500.1
HEP_00514200	0.16073	0.19355	0.11034	PBANKA_1130800.1	PocGH01_11025300.1
HEP_00108400	0.16072	0.22422	0.15656	PBANKA_0410100.1	PocGH01_08036300.1
HEP_00094900	0.16069	0.13916	0.12798	PBANKA_0618400.1	PocGH01_03024700.1
HEP_00196800	0.16069	0.18705	0.17151	PBANKA_1202500.1	PocGH01_08012100.1
HEP_00301000	0.16069	0.13483	0.12114	PBANKA_1143400.1	PocGH01_11013100.1
HEP_00162900	0.16062	0.12022	0.23219	PBANKA_0940500.1	PocGH01_09013100.1
HEP_00339800	0.16061	0.11733	0.10561	PBANKA_0827200.1	PocGH01_07033800.1
HEP_00416600	0.16047	0.16311	0.15401	PBANKA_0826000.1	PocGH01_07032600.1
HEP_00408700	0.16045	0.08735	0.08816	PBANKA_1424400.1	PocGH01_14034300.1
HEP_00047000	0.1603	0.19363	0.16436	PBANKA_0805200.1	PocGH01_01015800.1
HEP_00026700	0.16026	0.12819	0.05922	PBANKA_1212300.1	PocGH01_08022300.1
HEP_00494100	0.16025	0.0597	0.0803	PBANKA_1114900.1	PocGH01_10026200.1
HEP_00068300	0.16016	0.24334	0.12556	PBANKA_1215200.1	PocGH01_08025200.1
HEP_00270500	0.16008	0.09868	0.12761	PBANKA_1027700.1	PocGH01_13044800.1
HEP_00378800	0.16005	0.20419	0.2196	PBANKA_1112900.1	PocGH01_10028300.1
HEP_00094400	0.15998	0.12401	0.09917	PBANKA_1403700.1	PocGH01_14013300.1
HEP_00296400	0.15986	0.14331	0.09181	PBANKA_1205400.1	PocGH01_08015100.1
HEP_00054300	0.15971	0.17848	0.07425	PBANKA_1453800.1	PocGH01_14064900.1
HEP_00096900	0.1597	0.21901	0.13182	PBANKA_1015100.1	PocGH01_13030600.1
HEP_00368400	0.15965	0.1796	0.13618	PBANKA_0412300.1	PocGH01_08033900.1
HEP_00060300	0.15962	0.14525	0.15042	PBANKA_1450800.1	PocGH01_14061800.1
HEP_00273200	0.15959	0.23213	0.2412	PBANKA_0207400.1	PocGH01_02016100.1
HEP_00432300	0.15958	0.13649	0.15389	PBANKA_0809000.1	PocGH01_07015100.1
HEP_00045100	0.15955	0.11829	0.06248	PBANKA_0417300.1	PocGH01_07011500.1
HEP_00201800	0.15955	0.08975	0.08451	PBANKA_1405700.1	PocGH01_14015300.1
HEP_00391900	0.15954	0.11711	0.07404	PBANKA_0810300.1	PocGH01_07016600.1
HEP_00052600	0.15953	0.13637	0.13283	PBANKA_0714900.1	PocGH01_05025000.1
HEP_00143500	0.1595	0.12541	0.09415	PBANKA_1016400.1	PocGH01_13031900.1
HEP_00275300	0.1595	0.16626	0.166	PBANKA_0815300.1	PocGH01_07021700.1
HEP_00263400	0.15941	0.22946	0.30228	PBANKA_1032000.1	PocGH01_13049300.1
HEP_00386300	0.15941	0.1379	0.11937	PBANKA_0404100.1	PocGH01_08042600.1
HEP_00396200	0.15932	0.11312	0.10834	PBANKA_0517400.1	PocGH01_06026600.1
HEP_00325200	0.15925	0.11446	0.18621	PBANKA_0603400.1	PocGH01_13014500.1
HEP_00511100	0.15924	0.04808	0.03595	PBANKA_1405500.1	PocGH01_14015100.1
HEP_00142000	0.15923	0.14597	0.13779	PBANKA_1127500.1	PocGH01_11028500.1
HEP_00076600	0.15914	0.17171	0.08127	PBANKA_1103700.1	PocGH01_10037400.1
HEP_00164800	0.15904	0.09209	0.08808	PBANKA_1038100.1	PocGH01_13055600.1
HEP_00432100	0.15903	0.10781	0.14366	PBANKA_0208700.1	PocGH01_02017500.1
HEP_00290400	0.15899	0.05327	0.07385	PBANKA_0301600.1	PocGH01_04026000.1
HEP_00110600	0.15891	0.10113	0.09358	PBANKA_1334200.1	PocGH01_12043800.1
HEP_00274100	0.15889	0.11624	0.09028	PBANKA_0311000.1	PocGH01_04016000.1
HEP_00310100	0.15864	0.20317	0.16214	PBANKA_1209700.1	PocGH01_08019600.1
HEP_00327500	0.15864	0.08259	0.04518	PBANKA_1003500.1	PocGH01_03013300.1
HEP_00173400	0.15861	0.25561	0.208	PBANKA_1327080.1	PocGH01_12051200.1
HEP_00241800	0.15839	0.11152	0.14046	PBANKA_0936300.1	PocGH01_09017600.1
HEP_00386700	0.15838	0.14538	0.08729	PBANKA_1107100.1	PocGH01_10034000.1
HEP_00471600	0.15836	0.12809	0.19664	PBANKA_1202600.1	PocGH01_08012200.1
HEP_00447700	0.15826	0.18833	0.10064	PBANKA_1214600.1	PocGH01_08024600.1
HEP_00473700	0.15826	0.17031	0.05353	PBANKA_1239900.1	PocGH01_10016500.1
HEP_00252400	0.15823	0.14466	0.13459	PBANKA_1235500.1	PocGH01_10020900.1
HEP_00003500	0.15821	0.17282	0.12671	PBANKA_1245400.1	PocGH01_10010600.1
HEP_00060500	0.15821	0.12971	0.22676	PBANKA_1118000.1	PocGH01_11038500.1
HEP_00086200	0.1581	0.14129	0.07565	PBANKA_1422100.1	PocGH01_14032100.1
HEP_00319900	0.15793	0.11485	0.10777	PBANKA_1455900.1	PocGH01_14067100.1
HEP_00319800	0.15791	0.14856	0.12064	PBANKA_0415800.1	PocGH01_07013000.1
HEP_00081100	0.15781	0.148	0.0802	PBANKA_0817100.1	PocGH01_07023500.1
HEP_00037900	0.15769	0.1611	0.1643	PBANKA_0404300.1	PocGH01_08042400.1
HEP_00238900	0.15765	0.08284	0.05673	PBANKA_1020100.1	PocGH01_13036600.1
HEP_00436900	0.15764	0.14649	0.13711	PBANKA_1460800.1	PocGH01_14072500.1
HEP_00508200	0.15757	0.13641	0.24944	PBANKA_1223200.1	PocGH01_01020700.1
HEP_00380200	0.15751	0.08219	0.07578	PBANKA_0826300.1	PocGH01_07032900.1
HEP_00063000	0.15746	0.10344	0.12429	PBANKA_1033800.1	PocGH01_13051200.1
HEP_00500900	0.15741	0.19553	0.14497	PBANKA_1436300.1	PocGH01_14046800.1
HEP_00021400	0.1574	0.15883	0.13072	PBANKA_1308200.1	PocGH01_12070500.1
HEP_00167800	0.15736	0.16734	0.15821	PBANKA_0602300.1	PocGH01_13013500.1
HEP_00208400	0.15732	0.11984	0.14673	PBANKA_1216900.1	PocGH01_08026900.1
HEP_00339600	0.15731	0.13368	0.13042	PBANKA_1340800.1	PocGH01_12036900.1
HEP_00296200	0.15693	0.17364	0.07992	PBANKA_1205200.1	PocGH01_08014900.1
HEP_00375300	0.15693	0.1435	0.10346	PBANKA_0306200.1	PocGH01_04020900.1
HEP_00045200	0.15678	0.15169	0.09394	PBANKA_0417200.1	PocGH01_07011600.1
HEP_00287200	0.15666	0.16	0.13737	PBANKA_0702500.1	PocGH01_05012700.1
HEP_00130500	0.15653	0.1695	0.08965	PBANKA_1358100.1	PocGH01_12017900.1
HEP_00492900	0.15638	0.14714	0.10838	PBANKA_1106100.1	PocGH01_10035000.1
HEP_00001100	0.15635	0.15555	0.12756	PBANKA_0521000.1	PocGH01_06030300.1
HEP_00442100	0.15635	0.11294	0.12372	PBANKA_0205100.1	PocGH01_02013800.1
HEP_00149600	0.15633	0.09771	0.12691	PBANKA_0710800.1	PocGH01_05020800.1
HEP_00123400	0.15627	0.16691	0.13354	PBANKA_0205300.1	PocGH01_02014000.1
HEP_00533900	0.15626	0.06793	0.03082	PBANKA_1320100.1	PocGH01_12058400.1
HEP_00509700	0.15623	0.07927	0.06282	PBANKA_0410300.1	PocGH01_08036100.1
HEP_00142200	0.15615	0.06505	0.05985	PBANKA_0901100.1	PocGH01_09054000.1
HEP_00273100	0.15609	0.09389	0.08197	PBANKA_0207300.1	PocGH01_02016000.1
HEP_00220600	0.15604	0.20352	0.23697	PBANKA_0108700.1	PocGH01_11046500.1
HEP_00105200	0.15597	0.10087	0.06749	PBANKA_0203650.1	PocGH01_02012300.1
HEP_00114000	0.15596	0.11822	0.06834	PBANKA_1101600.1	PocGH01_10040700.1
HEP_00096200	0.15591	0.12625	0.11477	PBANKA_1118700.1	PocGH01_11037800.1
HEP_00010600	0.15582	0.20435	0.12632	PBANKA_1342600.1	PocGH01_12035000.1
HEP_00501500	0.15577	0.11663	0.05742	PBANKA_1421100.1	PocGH01_14030800.1
HEP_00306300	0.15572	0.10739	0.12289	PBANKA_1023000.1	PocGH01_13039600.1
HEP_00460200	0.15571	0.11002	0.1308	PBANKA_1230600.1	PocGH01_11041100.1
HEP_00408900	0.15566	0.09361	0.06242	PBANKA_1413500.1	PocGH01_14023100.1
HEP_00233900	0.15564	0.16952	0.13575	PBANKA_0907500.1	PocGH01_09047700.1
HEP_00159400	0.1556	0.18115	0.17193	PBANKA_0815000.1	PocGH01_07021400.1
HEP_00513200	0.15558	0.17894	0.19253	PBANKA_0613600.1	PocGH01_03019800.1
HEP_00036800	0.15557	0.10901	0.10429	PBANKA_0706300.1	PocGH01_05016600.1
HEP_00398300	0.15557	0.09512	0.14588	PBANKA_0302600.1	PocGH01_04025000.1
HEP_00075900	0.15555	0.09868	0.06906	PBANKA_1232800.1	PocGH01_10023600.1
HEP_00022300	0.15554	0.09341	0.07606	PBANKA_0709700.1	PocGH01_05019800.1
HEP_00091600	0.15552	0.30141	0.08899	PBANKA_1357100.1	PocGH01_12019000.1
HEP_00042400	0.15538	0.06599	0.07644	PBANKA_0717500.1	PocGH01_05027600.1
HEP_00300200	0.15533	0.16134	0.10352	PBANKA_1363500.1	PocGH01_12012500.1
HEP_00049500	0.1551	0.1261	0.075	PBANKA_1008900.1	PocGH01_13024400.1
HEP_00046700	0.15491	0.15857	0.05858	PBANKA_0804900.1	PocGH01_01015500.1
HEP_00334100	0.15491	0.09214	0.05312	PBANKA_1304700.1	PocGH01_12074000.1
HEP_00524200	0.15489	0.05251	0.06866	PBANKA_0610400.1	PocGH01_13021900.1
HEP_00155600	0.15485	0.09129	0.10038	PBANKA_1302400.1	PocGH01_12076300.1
HEP_00418200	0.1548	0.05727	0.07162	PBANKA_0906600.1	PocGH01_09048600.1
HEP_00301900	0.15473	0.13303	0.1444	PBANKA_0821600.1	PocGH01_07028100.1
HEP_00509900	0.15472	0.13115	0.03561	PBANKA_0408800.1	PocGH01_08037600.1
HEP_00470100	0.15446	0.11286	0.1101	PBANKA_1222900.1	PocGH01_01020300.1
HEP_00060400	0.1544	0.2206	0.19964	PBANKA_1117900.1	PocGH01_11038600.1
HEP_00121000	0.1544	0.04744	0.04907	PBANKA_1116800.1	PocGH01_11039700.1
HEP_00279600	0.15436	0.21293	0.1888	PBANKA_1216000.1	PocGH01_08026000.1
HEP_00023500	0.15433	0.07363	0.08294	PBANKA_0708800.1	PocGH01_05018900.1
HEP_00403100	0.1543	0.10654	0.11007	PBANKA_0816000.1	PocGH01_07022400.1
HEP_00071800	0.15429	0.28427	0.23924	PBANKA_0613900.1	PocGH01_03020100.1
HEP_00438500	0.15402	0.14755	0.16918	PBANKA_0924200.1	PocGH01_09030300.1
HEP_00397900	0.154	0.06783	0.07748	PBANKA_1347300.1	PocGH01_12030600.1
HEP_00225500	0.15393	0.25847	0.13742	PBANKA_0305500.1	PocGH01_04021600.1
HEP_00200500	0.1539	0.14423	0.11499	PBANKA_0622800.1	PocGH01_03028800.1
HEP_00114400	0.15388	0.13286	0.08916	PBANKA_1018100.1	PocGH01_13033600.1
HEP_00032000	0.15385	0.08412	0.11518	PBANKA_0513200.1	PocGH01_06022200.1
HEP_00167300	0.15383	0.11324	0.11848	PBANKA_1144400.1	PocGH01_11012100.1
HEP_00252800	0.1538	0.1168	0.09172	PBANKA_0522900.1	PocGH01_05032800.1
HEP_00065900	0.15368	0.19062	0.20374	PBANKA_0831100.1	PocGH01_07038000.1
HEP_00234800	0.15363	0.15451	0.17986	PBANKA_1350800.1	PocGH01_12026000.1
HEP_00084400	0.15358	0.04194	0.03542	PBANKA_1422900.1	PocGH01_14032900.1
HEP_00145800	0.15351	0.20061	0.19789	PBANKA_1455300.1	PocGH01_14066500.1
HEP_00089100	0.1535	0.14284	0.1216	PBANKA_1139700.1	PocGH01_11016900.1
HEP_00241100	0.15324	0.1664	0.06167	PBANKA_1222200.1	PocGH01_01019600.1
HEP_00511000	0.15318	0.09506	0.0823	PBANKA_1443500.1	PocGH01_14054500.1
HEP_00472200	0.15316	0.15304	0.09065	PBANKA_1128800.1	PocGH01_11027300.1
HEP_00242900	0.15313	0.10613	0.1334	PBANKA_1411700.1	PocGH01_14021400.1
HEP_00521100	0.15306	0.25754	0.44411	PBANKA_0924100.1	PocGH01_09030400.1
HEP_00169600	0.15304	0.05155	0.01669	PBANKA_0918100.1	PocGH01_09036400.1
HEP_00189200	0.15302	0.07406	0.06193	PBANKA_0923500.1	PocGH01_09031000.1
HEP_00126800	0.15301	0.15163	0.13897	PBANKA_1425400.1	PocGH01_14035500.1
HEP_00262700	0.15291	0.0862	0.11143	PBANKA_0934100.1	PocGH01_09019800.1
HEP_00125400	0.1529	0.06843	0.06795	PBANKA_0615700.1	PocGH01_03021900.1
HEP_00422500	0.1529	0.08338	0.02718	PBANKA_0907200.1	PocGH01_09048000.1
HEP_00001300	0.15288	0.12718	0.05079	PBANKA_0521200.1	PocGH01_06030500.1
HEP_00191400	0.15286	0.07288	0.04856	PBANKA_1137800.1	PocGH01_11018800.1
HEP_00484600	0.1528	0.12509	0.14415	PBANKA_1227700.1	PocGH01_01025300.1
HEP_00219400	0.15276	0.15099	0.11403	PBANKA_1141200.1	PocGH01_11015200.1
HEP_00019900	0.15267	0.17162	0.11122	PBANKA_0520100.1	PocGH01_06029400.1
HEP_00162400	0.15267	0.14634	0.09306	PBANKA_0820300.1	PocGH01_07026800.1
HEP_00144000	0.15266	0.14167	0.25763	PBANKA_0919900.1	PocGH01_09034700.1
HEP_00225700	0.15264	0.16174	0.22377	PBANKA_0305700.1	PocGH01_04021400.1
HEP_00078200	0.15262	0.10429	0.10127	PBANKA_1365100.1	PocGH01_12010800.1
HEP_00387300	0.15248	0.12232	0.15853	PBANKA_1343700.1	PocGH01_12033800.1
HEP_00282800	0.15241	0.06183	0.08672	PBANKA_1106500.1	PocGH01_10034600.1
HEP_00014000	0.15239	0.13258	0.12804	PBANKA_1037200.1	PocGH01_13054600.1
HEP_00340600	0.15225	0.1228	0.07231	PBANKA_1322000.1	PocGH01_12056500.1
HEP_00369600	0.15219	0.08123	0.0622	PBANKA_0919400.1	PocGH01_09035200.1
HEP_00477600	0.1521	0.09467	0.07845	PBANKA_0942500.1	PocGH01_09011200.1
HEP_00362200	0.152	0.13205	0.06785	PBANKA_1306200.1	PocGH01_12072500.1
HEP_00419000	0.15197	0.15955	0.10528	PBANKA_0809700.1	PocGH01_07015800.1
HEP_00153800	0.15188	0.07576	0.07711	PBANKA_0720800.1	PocGH01_05029900.1
HEP_00205300	0.15188	0.07129	0.03892	PBANKA_0916100.1	PocGH01_09038700.1
HEP_00425900	0.15176	0.1758	0.17863	PBANKA_0315000.1	PocGH01_04011900.1
HEP_00274700	0.15164	0.12528	0.11866	PBANKA_1311200.1	PocGH01_12067400.1
HEP_00457600	0.15163	0.0857	0.1025	PBANKA_0715900.1	PocGH01_05026000.1
HEP_00368700	0.15156	0.14554	0.2378	PBANKA_1239300.1	PocGH01_10017200.1
HEP_00271100	0.15144	0.1791	0.13851	PBANKA_1403900.1	PocGH01_14013500.1
HEP_00200800	0.15123	0.10752	0.1469	PBANKA_0936600.1	PocGH01_09017300.1
HEP_00343700	0.15108	0.13713	0.11902	PBANKA_0831800.1	PocGH01_07038700.1
HEP_00309400	0.15099	0.07705	0.08438	PBANKA_1125900.1	PocGH01_11030200.1
HEP_00156600	0.15094	0.10285	0.09316	PBANKA_1119900.1	PocGH01_11036600.1
HEP_00344600	0.15079	0.13659	0.10366	PBANKA_1404800.1	PocGH01_14014400.1
HEP_00263800	0.15077	0.17279	0.13475	PBANKA_1361800.1	PocGH01_12014200.1
HEP_00367000	0.15061	0.17586	0.14429	PBANKA_0204500.1	PocGH01_02013200.1
HEP_00062000	0.15054	0.11725	0.05145	PBANKA_0704000.1	PocGH01_05014300.1
HEP_00111400	0.1503	0.13931	0.10481	PBANKA_0821000.1	PocGH01_07027500.1
HEP_00419800	0.15026	0.10243	0.1034	PBANKA_0108000.1	PocGH01_11047200.1
HEP_00158900	0.15024	0.11951	0.09116	PBANKA_1438200.1	PocGH01_14049000.1
HEP_00241900	0.15024	0.13015	0.08374	PBANKA_0936200.1	PocGH01_09017700.1
HEP_00137000	0.1502	0.2268	0.21589	PBANKA_1022900.1	PocGH01_13039500.1
HEP_00473800	0.15008	0.07709	0.0322	PBANKA_1346500.1	PocGH01_12031400.1
HEP_00155000	0.15003	0.08789	0.0809	PBANKA_0934800.1	PocGH01_09019100.1
HEP_00197100	0.15001	0.06836	0.08133	PBANKA_0208000.1	PocGH01_02016700.1
HEP_00007500	0.14991	0.13229	0.04098	PBANKA_1449700.1	PocGH01_14060700.1
HEP_00111000	0.14981	0.19531	0.05931	PBANKA_1334600.1	PocGH01_12043400.1
HEP_00093700	0.1498	0.12501	0.0943	PBANKA_0802100.1	PocGH01_01012200.1
HEP_00239800	0.1498	0.15839	0.14387	PBANKA_1459800.1	PocGH01_14071300.1
HEP_00162600	0.14974	0.17891	0.09019	PBANKA_0940800.1	PocGH01_09012800.1
HEP_00459400	0.14962	0.12417	0.09	PBANKA_1135000.1	PocGH01_11021800.1
HEP_00013900	0.14957	0.14489	0.06748	PBANKA_1037300.1	PocGH01_13054700.1
HEP_00342000	0.14953	0.0638	0.02259	PBANKA_1141900.1	PocGH01_11014500.1
HEP_00150200	0.14952	0.13381	0.06109	PBANKA_1426600.1	PocGH01_14036700.1
HEP_00444700	0.1495	0.14689	0.13668	PBANKA_0521900.1	PocGH01_05031800.1
HEP_00003200	0.14947	0.21337	0.08569	PBANKA_1245150.1	PocGH01_10010900.1
HEP_00130300	0.14947	0.11742	0.20512	PBANKA_1357900.1	PocGH01_12018100.1
HEP_00224400	0.1493	0.16904	0.14436	PBANKA_1220500.1	PocGH01_01017900.1
HEP_00447600	0.14922	0.18931	0.15862	PBANKA_0607800.1	PocGH01_13019300.1
HEP_00190200	0.14916	0.23396	0.1874	PBANKA_0101600.1	PocGH01_11053800.1
HEP_00417400	0.1491	0.11331	0.12532	PBANKA_0617900.1	PocGH01_03024200.1
HEP_00111700	0.14909	0.11889	0.10913	PBANKA_0401800.1	PocGH01_08044700.1
HEP_00264500	0.14909	0.10107	0.10886	PBANKA_1413100.1	PocGH01_14022700.1
HEP_00301100	0.14906	0.07121	0.07055	PBANKA_1143500.1	PocGH01_11013000.1
HEP_00396100	0.14905	0.14492	0.24023	PBANKA_1111300.1	PocGH01_10029900.1
HEP_00204200	0.14899	0.08953	0.11729	PBANKA_1415500.1	PocGH01_14025100.1
HEP_00444800	0.14891	0.10334	0.19804	PBANKA_0521800.1	PocGH01_05031700.1
HEP_00262100	0.14886	0.17262	0.19323	PBANKA_1125700.1	PocGH01_11030400.1
HEP_00097600	0.14885	0.07978	0.07655	PBANKA_1459200.1	PocGH01_14070600.1
HEP_00320000	0.14862	0.14734	0.09177	PBANKA_1456000.1	PocGH01_14067200.1
HEP_00501700	0.1486	0.0954	0.10064	PBANKA_1351000.1	PocGH01_12025800.1
HEP_00351400	0.14858	0.14817	0.10164	PBANKA_0513900.1	PocGH01_06022900.1
HEP_00149300	0.14855	0.12769	0.08749	PBANKA_0710600.1	PocGH01_05020600.1
HEP_00222200	0.14853	0.17318	0.0832	PBANKA_1238600.1	PocGH01_10017900.1
HEP_00456100	0.14853	0.09671	0.10919	PBANKA_1104800.1	PocGH01_10036300.1
HEP_00337000	0.14847	0.11333	0.12455	PBANKA_1313000.1	PocGH01_12065600.1
HEP_00097200	0.14838	0.08881	0.07745	PBANKA_0910200.1	PocGH01_09045000.1
HEP_00444100	0.14824	0.14406	0.05903	PBANKA_0409100.1	PocGH01_08037300.1
HEP_00176700	0.14822	0.17312	0.0659	PBANKA_1331500.1	PocGH01_12046600.1
HEP_00072600	0.1482	0.33327	0.10759	PBANKA_0315500.1	PocGH01_04011100.1
HEP_00307200	0.14819	0.14026	0.1549	PBANKA_0502600.1	PocGH01_06011400.1
HEP_00505100	0.148	0.17646	0.17207	PBANKA_0708200.1	PocGH01_05018400.1
HEP_00456800	0.14799	0.14098	0.07676	PBANKA_0715700.1	PocGH01_05025800.1
HEP_00264900	0.14789	0.11583	0.06577	PBANKA_1407800.1	PocGH01_14017400.1
HEP_00475000	0.14789	0.10509	0.07736	PBANKA_1348100.1	PocGH01_12029700.1
HEP_00135600	0.14784	0.10378	0.10492	PBANKA_0508900.1	PocGH01_06017800.1
HEP_00113000	0.14771	0.08147	0.01138	PBANKA_1318600.1	PocGH01_12060000.1
HEP_00014500	0.14763	0.20336	0.13061	PBANKA_1036700.1	PocGH01_13054100.1
HEP_00080900	0.14761	0.19299	0.15131	PBANKA_0939700.1	PocGH01_09013900.1
HEP_00289900	0.1474	0.19127	0.12887	PBANKA_0311300.1	PocGH01_04015600.1
HEP_00404100	0.14733	0.09555	0.0669	PBANKA_1210100.1	PocGH01_08020100.1
HEP_00059900	0.1472	0.06427	0.02907	PBANKA_1451200.1	PocGH01_14062150.1
HEP_00154100	0.1472	0.23213	0.14252	PBANKA_0720500.1	PocGH01_05029600.1
HEP_00223700	0.1472	0.1006	0.11978	PBANKA_0802700.1	PocGH01_01012800.1
HEP_00184100	0.14719	0.07244	0.08437	PBANKA_1213400.1	PocGH01_08023400.1
HEP_00005300	0.14717	0.14039	0.09447	PBANKA_0106600.1	PocGH01_11048700.1
HEP_00159000	0.14698	0.23163	0.26398	PBANKA_0814100.1	PocGH01_07020500.1
HEP_00507400	0.14698	0.07756	0.073	PBANKA_1407500.1	PocGH01_14017100.1
HEP_00389000	0.14688	0.09065	0.09719	PBANKA_0506400.1	PocGH01_06015300.1
HEP_00033900	0.14687	0.07425	0.05012	PBANKA_1301700.1	PocGH01_12077200.1
HEP_00188500	0.14684	0.11851	0.06987	PBANKA_1101700.1	PocGH01_10040600.1
HEP_00189400	0.14676	0.31028	0.08592	PBANKA_0923100.1	PocGH01_09031500.1
HEP_00232000	0.14676	0.10049	0.05566	PBANKA_1352400.1	PocGH01_12024300.1
HEP_00046500	0.14669	0.09221	0.08455	PBANKA_1319300.1	PocGH01_12059200.1
HEP_00338000	0.14663	0.09473	0.12037	PBANKA_1015700.1	PocGH01_13031200.1
HEP_00034900	0.1466	0.14875	0.12022	PBANKA_0304600.1	PocGH01_04022800.1
HEP_00060200	0.14656	0.18558	0.14028	PBANKA_1450900.1	PocGH01_14061900.1
HEP_00212400	0.14656	0.12945	0.13956	PBANKA_0926800.1	PocGH01_09027700.1
HEP_00166100	0.14655	0.0543	0.03838	PBANKA_1456800.1	PocGH01_14068200.1
HEP_00384300	0.14654	0.16861	0.15062	PBANKA_1351400.1	PocGH01_12025300.1
HEP_00332400	0.14649	0.08764	0.13009	PBANKA_0811900.1	PocGH01_07018300.1
HEP_00068800	0.1464	0.10014	0.07657	PBANKA_0609500.1	PocGH01_13021000.1
HEP_00184400	0.14633	0.06932	0.0849	PBANKA_1213700.1	PocGH01_08023700.1
HEP_00103400	0.14632	0.03874	0.01303	PBANKA_1401300.1	PocGH01_14010800.1
HEP_00131100	0.14632	0.13951	0.12049	PBANKA_1120600.1	PocGH01_11035600.1
HEP_00236800	0.14629	0.13015	0.14623	PBANKA_0620100.1	PocGH01_03026100.1
HEP_00054500	0.14624	0.08016	0.09918	PBANKA_1454000.1	PocGH01_14065100.1
HEP_00204300	0.1461	0.12857	0.25261	PBANKA_1415300.1	PocGH01_14024900.1
HEP_00391500	0.14604	0.05788	0.09263	PBANKA_0612500.1	PocGH01_03018500.1
HEP_00126200	0.14598	0.10968	0.21708	PBANKA_1235000.1	PocGH01_10021500.1
HEP_00036900	0.14597	0.08791	0.08072	PBANKA_0706400.1	PocGH01_05016700.1
HEP_00078500	0.14596	0.11542	0.11727	PBANKA_1365300.1	PocGH01_12010500.1
